conv_id	utterance_idx	context	prompt	translated_prompt	speaker_idx	utterance	translated_utterance	selfeval	tags			
hit:78_conv:157	4	sad	when my dog died 	عندما مات كلبي	27	I don't. My apartment won't allow_comma_ but we are moving soon I hope to get a cat.	انا لا. شقتي لن تسمح ، لكننا سننتقل قريبًا وآمل أن أحصل على قطة.	5|5|5_5|5|5				
hit:79_conv:158	1	joyful	Went out with my friends last night after not seeing each other for a year. I was in another country for work and just got back.	خرجت مع أصدقائي الليلة الماضية بعد أن لم يلتقوا ببعضهم البعض لمدة عام. كنت في بلد آخر للعمل وعدت للتو.	1	Went out with my friends last night after not seeing each other for a year. I was in another country for work and just got back.	خرجت مع أصدقائي الليلة الماضية بعد أن لم يلتقوا ببعضهم البعض لمدة عام. كنت في بلد آخر للعمل وعدت للتو.	5|5|5_5|5|5				
hit:79_conv:158	2	joyful	Went out with my friends last night after not seeing each other for a year. I was in another country for work and just got back.	خرجت مع أصدقائي الليلة الماضية بعد أن لم يلتقوا ببعضهم البعض لمدة عام. كنت في بلد آخر للعمل وعدت للتو.	40	Oh_comma_ I bet that was fun and interesting visiting another country too.	أوه ، أراهن أن هذا كان ممتعًا وممتعًا عند زيارة بلد آخر أيضًا.	5|5|5_5|5|5				
hit:79_conv:158	3	joyful	Went out with my friends last night after not seeing each other for a year. I was in another country for work and just got back.	خرجت مع أصدقائي الليلة الماضية بعد أن لم يلتقوا ببعضهم البعض لمدة عام. كنت في بلد آخر للعمل وعدت للتو.	1	Yea. It was nice learning about the culture there_comma_ and people were really nice.	نعم. كان من الجيد التعرف على الثقافة هناك ، وكان الناس لطيفين حقًا.	5|5|5_5|5|5				
hit:79_conv:158	4	joyful	Went out with my friends last night after not seeing each other for a year. I was in another country for work and just got back.	خرجت مع أصدقائي الليلة الماضية بعد أن لم يلتقوا ببعضهم البعض لمدة عام. كنت في بلد آخر للعمل وعدت للتو.	40	I like to try different types of food from other places too. Then try to make them later on.	أحب تجربة أنواع مختلفة من الطعام من أماكن أخرى أيضًا. ثم حاول صنعها لاحقًا.	5|5|5_5|5|5				
hit:89_conv:178	1	sad	I lost my cat to old age and cried all night about it.	لقد فقدت قطتي حتى الشيخوخة وبكيت طوال الليل عليها.	46	So my cat of 10 years past away last night. I dont know what to do	لذا قطتي التي كانت بعيدة 10 سنوات الليلة الماضية. أنا لا أعرف ما يجب القيام به	3|4|4_5|5|5				
hit:89_conv:178	2	sad	I lost my cat to old age and cried all night about it.	لقد فقدت قطتي حتى الشيخوخة وبكيت طوال الليل عليها.	27	oh no. I'm sorry to hear that.	أوه لا. انا اسف لسماع ذلك.	3|4|4_5|5|5				
hit:89_conv:178	3	sad	I lost my cat to old age and cried all night about it.	لقد فقدت قطتي حتى الشيخوخة وبكيت طوال الليل عليها.	46	He is really old but I hate that it happened you know?	إنه حقًا كبير في السن ولكني أكره أن يحدث ذلك ، هل تعلم؟	3|4|4_5|5|5				
hit:89_conv:178	4	sad	I lost my cat to old age and cried all night about it.	لقد فقدت قطتي حتى الشيخوخة وبكيت طوال الليل عليها.	27	OF course. Pets are family.	بالتاكيد. الحيوانات الأليفة هي الأسرة.	3|4|4_5|5|5				
hit:90_conv:180	1	sad	I lost my wallet and had to get all new cards	لقد فقدت محفظتي واضطررت إلى الحصول على جميع البطاقات الجديدة	46	So I lost my wallet and had to get a new ID issued to me.	لذلك فقدت محفظتي واضطررت إلى إصدار بطاقة هوية جديدة لي.	4|5|4_3|5|5				
hit:90_conv:180	2	sad	I lost my wallet and had to get all new cards	لقد فقدت محفظتي واضطررت إلى الحصول على جميع البطاقات الجديدة	11	I hope someone turns it in soon to you.. did you lose out on money too? 	أتمنى أن يقوم أحدهم بتسليمها إليك قريبًا .. هل خسرت المال أيضًا؟	4|5|4_3|5|5				
hit:90_conv:180	3	sad	I lost my wallet and had to get all new cards	لقد فقدت محفظتي واضطررت إلى الحصول على جميع البطاقات الجديدة	46	I usually dont have much cash on me but the cards are hard to replace.	عادة لا أملك الكثير من النقود ولكن يصعب استبدال البطاقات.	4|5|4_3|5|5				
hit:90_conv:180	4	sad	I lost my wallet and had to get all new cards	لقد فقدت محفظتي واضطررت إلى الحصول على جميع البطاقات الجديدة	11	Yeah a real pain honestly... im sorry that happened to you. :/ 	نعم ألم حقيقي بصراحة ... آسف لما حدث لك. : /	4|5|4_3|5|5				
hit:94_conv:189	1	sad	I was sad when my grandma died.	كنت حزينا عندما ماتت جدتي.	4	My grandma died. I am so sad.	ماتت جدتي. أنا حزين جدا.	5|4|5_3|4|I have clicked the 'End Chat' button thank you!				
hit:94_conv:189	2	sad	I was sad when my grandma died.	كنت حزينا عندما ماتت جدتي.	46	Im sorry to hear that. Was it from age or complications?	انا اسف لسماع ذلك. هل كان من تقدم العمر أم من المضاعفات؟	5|4|5_3|4|I have clicked the 'End Chat' button thank you!				
hit:94_conv:189	3	sad	I was sad when my grandma died.	كنت حزينا عندما ماتت جدتي.	4	Age but she also smoked.	عمرها لكنها تدخن أيضا.	5|4|5_3|4|I have clicked the 'End Chat' button thank you!				
hit:94_conv:189	4	sad	I was sad when my grandma died.	كنت حزينا عندما ماتت جدتي.	46	Yeah that is not good. But everyone does have a time to go you know?	نعم هذا ليس جيدًا. ولكن كل شخص لديه الوقت للذهاب كما تعلمون؟	5|4|5_3|4|I have clicked the 'End Chat' button thank you!				
hit:105_conv:210	1	joyful	I was joyful when my son was born.	كنت سعيدا عندما ولد ابني.	4	I was so happy when my son was born.	كنت سعيدا جدا عندما ولد ابني.	5|5|5_3|4|5				
hit:105_conv:210	2	joyful	I was joyful when my son was born.	كنت سعيدا عندما ولد ابني.	27	awww. don't tell anyone but my son is my favorite child. I have two girls also.	اووو. لا تخبر أحداً ولكن ابني هو طفلي المفضل. لدي فتاتان أيضا.	5|5|5_3|4|5				
hit:105_conv:210	3	joyful	I was joyful when my son was born.	كنت سعيدا عندما ولد ابني.	4	I won't tell anyone.	لن أخبر أحدا.	5|5|5_3|4|5				
hit:105_conv:210	4	joyful	I was joyful when my son was born.	كنت سعيدا عندما ولد ابني.	27	How old is your son now?	كم عمر ابنك الآن؟	5|5|5_3|4|5				
hit:117_conv:234	1	joyful	The summer is almost over. I couldn't be any happier!	الصيف قد انتهى تقريبا. لا يمكن أن أكون أكثر سعادة!	27	I have had enogh of this summer heat. Cmon autumn!	لقد كان لدي ما يكفي من حرارة الصيف. Cmon الخريف!	5|5|5_5|5|5				
hit:117_conv:234	2	joyful	The summer is almost over. I couldn't be any happier!	الصيف قد انتهى تقريبا. لا يمكن أن أكون أكثر سعادة!	4	I agree. I love autumn.	أنا موافق. أنا أحب الخريف.	5|5|5_5|5|5				
hit:117_conv:234	3	joyful	The summer is almost over. I couldn't be any happier!	الصيف قد انتهى تقريبا. لا يمكن أن أكون أكثر سعادة!	27	It gets do hot in memphis. My daughter is ready for school to start back anyway_comma_	انها تصبح ساخنة في ممفيس. ابنتي مستعدة لبدء المدرسة على أي حال ،	5|5|5_5|5|5				
hit:117_conv:234	4	joyful	The summer is almost over. I couldn't be any happier!	الصيف قد انتهى تقريبا. لا يمكن أن أكون أكثر سعادة!	4	I love Memphis.	أنا أحب ممفيس.	5|5|5_5|5|5				
hit:117_conv:234	5	joyful	The summer is almost over. I couldn't be any happier!	الصيف قد انتهى تقريبا. لا يمكن أن أكون أكثر سعادة!	27	Me too! Been here all of my life.	أنا أيضا! كنت هنا طوال حياتي.	5|5|5_5|5|5				
hit:138_conv:277	1	joyful	I passed all of my classes last semester. I had been struggling in college for a while.	لقد اجتزت جميع فصولي في الفصل الدراسي الماضي. كنت أعاني في الكلية لفترة من الوقت.	27	I had been doing poorly in college for a while.	لقد كنت ضعيفًا في الكلية لفترة من الوقت.	5|5|5_5|5|5				
hit:138_conv:277	2	joyful	I passed all of my classes last semester. I had been struggling in college for a while.	لقد اجتزت جميع فصولي في الفصل الدراسي الماضي. كنت أعاني في الكلية لفترة من الوقت.	4	Do you study?	هل تدرس؟	5|5|5_5|5|5				
hit:138_conv:277	3	joyful	I passed all of my classes last semester. I had been struggling in college for a while.	لقد اجتزت جميع فصولي في الفصل الدراسي الماضي. كنت أعاني في الكلية لفترة من الوقت.	27	I do now. I passed all of my classes last semester_comma_ so I think I;m back on track.	أنا أفعل الآن. لقد اجتزت جميع فصولي في الفصل الدراسي الماضي ، لذلك أعتقد أنني عدت إلى المسار الصحيح.	5|5|5_5|5|5				
hit:138_conv:277	4	joyful	I passed all of my classes last semester. I had been struggling in college for a while.	لقد اجتزت جميع فصولي في الفصل الدراسي الماضي. كنت أعاني في الكلية لفترة من الوقت.	4	Thats good. Where do you go?	هذا طيب. أين تذهب؟	5|5|5_5|5|5				
hit:138_conv:277	5	joyful	I passed all of my classes last semester. I had been struggling in college for a while.	لقد اجتزت جميع فصولي في الفصل الدراسي الماضي. كنت أعاني في الكلية لفترة من الوقت.	27	University of Memphis	جامعة ممفيس	5|5|5_5|5|5				
hit:144_conv:289	1	sad	I really got close with a girl that I met from Tinder_comma_ to the point where we were "dating". Then randomly_comma_ after like 4 days_comma_ she says that she doesn't want to date anymore and then just stops talking to me.	لقد اقتربت حقًا من فتاة التقيت بها من Tinder ، لدرجة أننا كنا "نتواعد". ثم بشكل عشوائي ، بعد 4 أيام ، تقول إنها لا تريد المواعدة بعد الآن ثم تتوقف عن التحدث معي.	55	I'm still kinda bummed about this_comma_ but like a month or more back I was really into this girl from Tinder and we started dating too. Unfortunately_comma_ after like 4 or 5 days_comma_ she said she wanted to stop dating and hasn't spoken to me since.	ما زلت منزعجًا من هذا الأمر ، لكن منذ شهر أو أكثر ، كنت حقًا في هذه الفتاة من Tinder وبدأنا في المواعدة أيضًا. لسوء الحظ ، بعد 4 أو 5 أيام ، قالت إنها تريد التوقف عن المواعدة ولم تتحدث معي منذ ذلك الحين.	5|5|5_5|5|5				
